country,region,targtype1,targsubtype1,weaptype(hot = 1),weaptype1,nkill,nwound
94,10,4,,0,9,5,
94,10,1,,0,9,1,0
94,10,10,53,0,9,0,0
94,10,3,22,0,9,3,13
94,10,7,47,0,9,0,0
94,10,15,86,0,9,0,5
94,10,15,86,0,12,0,0
94,10,6,43,1,6,,
94,10,6,43,1,6,,
94,10,4,34,1,6,,
94,10,7,,1,6,,
94,10,4,35,1,6,,
94,10,2,21,1,6,,
94,10,7,46,1,6,,
94,10,12,62,1,6,,
94,10,7,,1,6,,
94,10,4,34,1,6,0,1
94,10,1,4,1,6,,
94,10,7,46,1,6,1,2
94,10,14,77,1,6,,
94,10,2,17,1,6,,
94,10,14,73,1,6,0,0
94,10,7,46,1,6,,
94,10,7,46,1,6,,
94,10,1,1,1,6,0,0
94,10,21,108,1,6,0,0
94,10,6,43,1,6,0,0
94,10,1,4,1,6,,
94,10,1,8,1,6,,
94,10,7,46,1,6,0,0
94,10,4,35,1,6,0,0
94,10,4,37,1,6,,
94,10,1,,1,6,,
94,10,1,,1,6,,
94,10,1,,1,6,,
94,10,1,,1,6,,
94,10,14,69,1,6,,
94,10,1,11,1,6,,
94,10,7,46,1,6,0,0
94,10,3,22,1,6,,
94,10,4,34,1,6,0,0
94,10,7,46,1,6,0,0
94,10,7,46,1,6,,
94,10,7,46,1,6,,
94,10,6,43,1,6,0,0
94,10,7,46,1,6,0,1
94,10,3,22,1,6,0,0
94,10,8,49,1,6,1,2
94,10,1,2,1,6,1,45
94,10,19,99,1,6,0,3
94,10,3,25,1,6,0,4
94,10,1,,1,6,0,1
94,10,21,108,1,6,0,0
94,10,1,,1,6,0,0
94,10,2,,1,6,0,0
94,10,2,21,1,6,0,0
94,10,14,77,1,6,0,0
94,10,3,22,1,6,0,6
94,10,6,44,1,6,,
94,10,2,18,1,6,0,0
94,10,6,44,1,6,,
94,10,21,108,1,6,,
94,10,3,25,1,6,5,0
94,10,19,100,1,6,0,0
94,10,19,100,1,6,0,0
94,10,15,86,1,6,7,60
94,10,14,74,1,6,9,18
94,10,14,74,1,6,0,1
94,10,1,6,1,6,0,1
94,10,19,100,1,6,0,0
94,10,7,46,1,6,0,0
94,10,7,45,1,6,0,0
94,10,14,74,1,6,1,20
94,10,16,88,1,6,,
94,10,2,15,1,6,0,0
94,10,19,100,1,6,8,16
94,10,14,74,1,6,1,35
94,10,21,108,1,6,0,0
94,10,14,79,1,6,0,4
94,10,21,108,1,6,0,0
94,10,14,,1,6,0,15
94,10,21,108,1,6,,
94,10,21,108,1,6,0,0
94,10,1,5,1,6,1,0
94,10,2,21,1,6,0,0
94,10,12,62,1,6,5,39
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,106,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,108,1,6,0,0
94,10,21,106,1,6,0,0
94,10,10,53,1,6,,
94,10,10,53,1,6,0,1
94,10,9,52,1,6,,
94,10,14,74,1,6,,
94,10,19,103,1,6,,
94,10,19,103,1,6,0,0
94,10,14,74,1,6,0,9
94,10,14,74,1,6,0,9
94,10,8,49,1,6,,3
94,10,20,,1,6,5,4
94,10,21,108,1,6,,
94,10,14,75,1,6,,
94,10,3,22,1,6,,
94,10,9,52,1,6,1,20
94,10,15,86,1,6,,
94,10,15,86,1,6,,
94,10,14,79,1,6,,
94,10,1,11,1,6,0,0
94,10,14,75,1,6,6,38
95,10,6,42,0,9,0,0
95,10,12,62,0,9,0,1
95,10,14,77,0,9,1,0
95,10,14,77,0,9,1,0
95,10,14,77,0,9,2,0
95,10,14,68,0,9,1,0
95,10,2,15,0,9,1,0
95,10,14,67,0,9,3,0
95,10,14,68,0,9,5,5
95,10,15,85,0,9,1,0
95,10,3,25,0,9,9,0
95,10,14,69,0,9,2,50
95,10,15,85,0,9,1,0
95,10,14,68,0,9,2,0
95,10,2,18,0,9,3,1
95,10,14,67,0,9,1,0
95,10,3,25,0,9,1,0
95,10,15,85,0,9,1,0
95,10,3,25,0,9,1,0
95,10,14,67,0,9,1,0
95,10,2,18,0,9,1,0
95,10,8,48,0,9,1,0
95,10,14,67,0,9,1,0
95,10,3,25,0,9,2,0
95,10,15,85,0,9,3,0
95,10,3,25,0,9,1,0
95,10,14,69,0,9,1,0
95,10,3,25,0,9,1,0
95,10,17,94,0,9,2,0
95,10,17,94,0,9,4,0
95,10,4,34,0,9,1,0
95,10,17,94,0,9,17,0
95,10,2,18,0,9,0,1
95,10,4,34,0,9,11,0
95,10,3,25,0,9,1,0
95,10,4,34,0,9,1,0
95,10,14,67,0,9,4,2
95,10,14,67,0,9,0,1
95,10,14,67,0,9,,
95,10,4,34,0,9,1,0
95,10,14,67,0,9,7,0
95,10,14,67,0,9,2,0
95,10,14,67,0,9,2,0
95,10,14,67,0,9,2,0
95,10,14,67,0,9,1,1
95,10,14,67,0,9,0,7
95,10,14,67,0,9,1,0
95,10,10,53,0,9,1,0
95,10,14,67,0,9,,
95,10,14,77,0,9,12,0
95,10,14,77,0,9,11,0
95,10,2,18,0,9,0,1
95,10,14,77,0,9,,7
95,10,14,67,0,9,,25
95,10,14,77,0,9,5,0
95,10,14,67,0,9,,6
95,10,14,67,0,9,6,0
95,10,14,67,0,9,16,0
95,10,14,67,0,9,,7
95,10,14,67,0,9,14,0
95,10,14,69,0,9,2,0
95,10,14,73,0,12,2,0
95,10,14,67,0,12,1,0
95,10,14,67,0,12,2,0
95,10,14,84,0,12,3,0
95,10,14,83,0,12,0,0
95,10,14,67,0,12,10,0
95,10,14,67,0,12,20,0
95,10,14,67,0,12,6,0
95,10,14,77,0,12,30,0
95,10,21,107,0,11,0,0
95,10,14,81,0,10,0,0
95,10,6,44,1,6,10,285
95,10,2,17,1,6,0,0
95,10,14,70,1,6,3,7
96,8,14,68,0,9,1,
96,8,14,69,0,9,1,
96,8,17,93,0,9,1,
96,8,2,15,0,9,0,1
96,8,10,54,0,9,0,1
96,8,14,67,0,10,0,7
96,8,7,46,1,6,0,0
96,8,14,69,1,6,2,
96,8,2,18,1,6,2,
96,8,14,68,1,6,1,
96,8,14,67,1,6,26,
96,8,14,67,1,6,7,
96,8,6,43,1,6,1,
96,8,14,68,1,6,2,
96,8,14,69,1,6,1,
96,8,7,45,1,6,2,0
96,8,3,25,1,6,1,
96,8,2,16,1,6,4,0
97,10,19,99,0,9,0,1
97,10,14,,0,9,1,0
97,10,14,71,0,9,1,0
97,10,14,,0,9,2,0
97,10,14,70,0,9,1,0
97,10,14,71,0,9,1,0
97,10,4,34,0,9,1,0
97,10,1,7,0,9,2,0
97,10,2,18,0,9,1,0
97,10,2,18,0,9,1,0
97,10,4,34,0,9,1,0
97,10,14,77,0,9,1,2
97,10,14,71,0,9,1,4
97,10,4,34,0,9,0,1
97,10,8,48,0,9,1,0
97,10,14,68,0,9,0,1
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,3,25,0,9,0,1
97,10,14,,0,9,0,1
97,10,1,,0,9,0,1
97,10,14,71,0,9,0,1
97,10,14,68,0,9,1,0
97,10,4,34,0,9,0,1
97,10,19,99,0,9,0,1
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,8,49,0,9,0,1
97,10,14,67,0,9,1,0
97,10,14,69,0,9,1,0
97,10,1,8,0,9,1,0
97,10,14,67,0,9,0,1
97,10,14,68,0,9,1,0
97,10,14,71,0,9,0,1
97,10,14,70,0,9,0,1
97,10,14,68,0,9,0,1
97,10,3,25,0,9,0,1
97,10,14,67,0,9,0,1
97,10,18,97,0,9,0,1
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,79,0,9,21,115
97,10,14,68,0,9,0,1
97,10,3,25,0,9,1,0
97,10,1,7,0,9,0,1
97,10,4,34,0,9,0,1
97,10,3,25,0,9,0,1
97,10,1,5,0,9,0,1
97,10,14,68,0,9,1,0
97,10,3,25,0,9,0,1
97,10,3,25,0,9,0,2
97,10,3,25,0,9,1,2
97,10,19,99,0,9,1,3
97,10,4,34,0,9,0,2
97,10,4,34,0,9,0,2
97,10,1,5,0,9,3,0
97,10,18,97,0,9,0,1
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,68,0,9,1,0
97,10,14,71,0,9,0,1
97,10,14,71,0,9,1,0
97,10,14,69,0,9,0,1
97,10,14,71,0,9,0,0
97,10,2,18,0,9,0,0
97,10,2,18,0,9,0,3
97,10,18,97,0,9,0,1
97,10,14,67,0,9,1,0
97,10,14,67,0,9,0,3
97,10,14,71,0,9,0,1
97,10,14,67,0,9,1,0
97,10,14,67,0,9,0,3
97,10,14,68,0,9,1,0
97,10,18,97,0,9,0,1
97,10,18,97,0,9,1,0
97,10,3,25,0,9,0,1
97,10,4,34,0,9,0,0
97,10,4,29,0,9,0,1
97,10,1,,0,9,0,1
97,10,3,25,0,9,0,1
97,10,7,47,0,9,0,1
97,10,4,34,0,9,3,0
97,10,14,71,0,9,0,1
97,10,14,71,0,9,0,1
97,10,14,67,0,9,1,3
97,10,14,71,0,9,2,19
97,10,14,69,0,9,0,1
97,10,14,70,0,9,0,1
97,10,14,67,0,9,1,0
97,10,15,85,0,9,0,1
97,10,14,67,0,9,0,1
97,10,2,15,0,9,0,1
97,10,14,84,0,9,0,1
97,10,14,71,0,9,0,1
97,10,1,,0,9,1,0
97,10,3,25,0,9,2,1
97,10,4,35,0,9,0,6
97,10,1,9,0,9,1,0
97,10,14,71,0,9,0,1
97,10,3,25,0,9,0,1
97,10,19,99,0,9,0,1
97,10,14,71,0,9,0,1
97,10,14,70,0,9,0,1
97,10,4,34,0,9,1,0
97,10,14,71,0,9,0,1
97,10,1,,0,9,1,0
97,10,1,,0,9,0,4
97,10,14,71,0,9,0,1
97,10,14,71,0,9,0,0
97,10,18,96,0,9,0,6
97,10,19,99,0,9,0,9
97,10,8,49,0,9,0,2
97,10,3,25,0,9,0,2
97,10,4,29,0,9,1,0
97,10,4,34,0,9,1,1
97,10,1,9,0,9,1,
97,10,14,67,0,9,,1
97,10,14,71,0,9,,1
97,10,4,29,0,9,,4
97,10,14,67,0,9,1,
97,10,14,71,0,9,1,
97,10,4,34,0,9,0,6
97,10,4,34,0,9,1,0
97,10,1,,0,9,0,1
97,10,19,99,0,9,0,4
97,10,14,67,0,9,1,2
97,10,4,34,0,9,0,2
97,10,14,68,0,9,0,1
97,10,14,71,0,9,,1
97,10,4,34,0,9,0,1
97,10,14,69,0,9,0,2
97,10,14,71,0,9,1,0
97,10,14,67,0,9,0,1
97,10,3,25,0,9,0,1
97,10,4,34,0,9,1,0
97,10,1,,0,9,1,0
97,10,14,71,0,9,0,1
97,10,4,34,0,9,0,1
97,10,18,97,0,9,0,10
97,10,8,50,0,9,0,0
97,10,14,71,0,9,1,0
97,10,14,71,0,9,2,0
97,10,6,42,0,9,0,0
97,10,14,70,0,9,1,1
97,10,14,73,0,9,1,4
97,10,14,77,0,9,0,0
97,10,8,49,0,9,2,3
97,10,15,85,0,9,0,1
97,10,4,34,0,9,1,0
97,10,14,69,0,9,0,1
97,10,14,71,0,9,0,1
97,10,3,25,0,9,4,12
97,10,4,34,0,9,1,0
97,10,14,69,0,9,0,1
97,10,4,34,0,9,0,0
97,10,14,67,0,9,0,13
97,10,14,69,0,9,0,1
97,10,14,78,0,9,1,5
97,10,4,34,0,9,1,1
97,10,14,68,0,9,0,1
97,10,4,34,0,9,1,5
97,10,14,70,0,9,0,1
97,10,4,34,0,9,0,3
97,10,14,67,0,9,0,1
97,10,14,67,0,9,0,4
97,10,14,77,0,9,0,1
97,10,4,34,0,9,0,4
97,10,4,34,0,9,1,1
97,10,19,101,0,9,1,3
97,10,14,67,0,9,0,1
97,10,1,2,0,9,0,5
97,10,14,67,0,9,0,1
97,10,20,,0,9,0,0
97,10,14,67,0,9,1,1
97,10,14,67,0,9,1,2
97,10,14,67,0,9,0,2
97,10,14,67,0,9,0,3
97,10,15,86,0,9,2,2
97,10,14,67,0,9,0,4
97,10,14,68,0,9,1,3
97,10,3,25,0,9,0,1
97,10,3,25,0,9,1,2
97,10,1,12,0,9,0,2
97,10,14,67,0,9,0,4
97,10,4,34,0,9,0,1
97,10,14,67,0,9,0,3
97,10,14,77,0,9,0,1
97,10,14,67,0,9,0,1
97,10,4,34,0,9,1,1
97,10,14,67,0,9,0,0
97,10,14,68,0,9,2,4
97,10,14,67,0,9,0,3
97,10,14,67,0,9,0,3
97,10,14,68,0,9,1,1
97,10,14,68,0,9,0,1
97,10,14,67,0,9,0,1
97,10,4,34,0,9,0,1
97,10,14,67,0,9,1,2
97,10,19,100,0,9,0,0
97,10,4,34,0,10,2,11
97,10,4,34,0,10,0,0
97,10,19,101,0,10,3,11
97,10,4,34,0,10,1,6
97,10,4,34,0,10,8,17
97,10,14,67,0,10,4,45
97,10,3,23,0,10,1,2
97,10,19,99,0,10,2,5
97,10,19,101,0,10,0,14
97,10,18,97,1,6,1,11
97,10,14,74,1,6,2,18
97,10,15,87,1,6,0,0
97,10,1,7,1,6,0,0
97,10,15,86,1,6,0,0
97,10,1,11,1,6,2,54
97,10,1,7,1,6,0,13
97,10,14,74,1,6,6,62
97,10,1,7,1,6,0,8
97,10,15,,1,6,1,31
97,10,19,100,1,6,0,0
97,10,14,74,1,6,0,23
97,10,1,3,1,6,1,0
97,10,1,,1,6,2,1
97,10,19,99,1,6,2,43
97,10,14,75,1,6,0,0
97,10,19,100,1,6,0,0
97,10,14,74,1,6,1,49
97,10,4,35,1,6,,
97,10,1,3,1,6,0,0
97,10,1,2,1,6,0,0
97,10,9,52,1,6,,
97,10,18,96,1,6,0,0
97,10,1,7,1,6,0,2
97,10,1,7,1,6,0,0
97,10,1,7,1,6,0,7
97,10,1,7,1,6,0,7
97,10,18,96,1,6,0,0
97,10,14,74,1,6,0,
97,10,2,20,1,6,0,2
97,10,20,,1,6,1,0
97,10,19,99,1,6,0,21
97,10,19,99,1,6,0,22
97,10,1,2,1,6,0,4
97,10,4,35,1,6,0,6
97,10,1,11,1,6,0,0
97,10,1,1,1,6,1,0
97,10,2,20,1,6,0,2
97,10,14,73,1,6,0,0
97,10,15,86,1,6,0,0
97,10,14,74,1,6,0,21
97,10,14,74,1,6,0,0
97,10,14,74,1,6,5,55
97,10,14,71,1,6,1,2
97,10,19,99,1,6,0,0
97,10,14,74,1,6,0,0
97,10,14,74,1,6,0,5
97,10,19,100,1,6,,
97,10,18,96,1,6,0,0
97,10,1,,1,6,0,0
97,10,19,99,1,6,0,0
97,10,14,74,1,6,1,14
97,10,14,80,1,6,0,13
97,10,1,2,1,6,0,5
97,10,14,74,1,6,1,17
97,10,14,74,1,6,1,18
97,10,19,99,1,6,0,0
97,10,1,2,1,6,0,15
97,10,2,21,1,6,0,0
97,10,14,74,1,6,1,33
97,10,19,99,1,6,0,0
97,10,3,23,1,6,5,0
97,10,14,79,1,6,0,0
97,10,14,73,1,6,1,1
97,10,19,100,1,6,0,0
97,10,21,108,1,6,,
97,10,1,5,1,6,,
97,10,14,79,1,6,0,0
97,10,2,20,1,6,,
97,10,4,27,1,6,0,0
97,10,4,27,1,6,,
97,10,14,75,1,6,2,0
97,10,1,5,1,6,,
97,10,1,7,1,6,0,0
97,10,19,100,1,6,0,0
97,10,14,74,1,6,2,28
97,10,1,2,1,6,0,0
97,10,19,101,1,6,3,13
97,10,1,7,1,6,0,1
97,10,19,101,1,6,0,0
97,10,14,79,1,6,0,1
97,10,1,7,1,6,0,3
97,10,14,74,1,6,0,0
97,10,14,75,1,6,,
97,10,1,11,1,6,0,0
97,10,14,74,1,6,0,0
97,10,19,101,1,6,2,3
97,10,14,79,1,6,0,1
97,10,1,6,1,6,0,0
97,10,1,6,1,6,0,0
97,10,4,27,1,6,,
97,10,14,79,1,6,0,0
97,10,2,21,1,6,,
97,10,1,5,1,6,,
97,10,20,,1,6,0,0
97,10,2,21,1,6,0,0
97,10,14,80,1,6,0,2
97,10,14,74,1,6,,
97,10,1,2,1,6,0,0
97,10,14,76,1,6,1,10
97,10,14,79,1,6,0,0
97,10,14,74,1,6,0,0
97,10,14,79,1,6,0,0
97,10,14,79,1,6,0,1
97,10,21,107,1,6,0,2
97,10,4,35,1,6,0,12
97,10,20,,1,6,0,0
97,10,14,79,1,6,0,2
97,10,2,14,1,6,2,2
97,10,3,22,1,6,0,6
97,10,19,99,1,6,,
97,10,20,,1,6,,
97,10,2,21,1,6,,
97,10,1,7,1,6,0,0
97,10,4,27,1,6,,
97,10,14,75,1,6,0,2
97,10,4,27,1,6,7,
97,10,2,21,1,6,0,1
97,10,4,35,1,6,0,0
97,10,1,11,1,6,0,3
97,10,14,74,1,6,0,0
97,10,14,73,1,6,0,0
97,10,1,,1,6,,
97,10,18,96,1,6,0,0
97,10,2,21,1,6,0,0
97,10,2,21,1,6,0,2
97,10,14,75,1,6,0,1
97,10,3,22,1,6,,
97,10,2,20,1,6,0,2
97,10,18,96,1,6,0,0
97,10,14,75,1,6,0,1
97,10,1,,1,6,0,0
97,10,3,22,1,6,,
97,10,14,79,1,6,0,1
97,10,14,73,1,6,0,0
97,10,14,73,1,6,0,1
97,10,14,74,1,6,1,42
97,10,19,99,1,6,0,0
97,10,19,100,1,6,0,0
97,10,1,2,1,6,0,0
97,10,14,79,1,6,0,6
97,10,14,73,1,6,0,0
97,10,4,27,1,6,,
97,10,7,47,1,6,0,0
97,10,19,101,1,6,0,0
97,10,19,101,1,6,0,1
97,10,14,74,1,6,0,0
97,10,19,101,1,6,1,0
97,10,19,100,1,6,0,0
97,10,14,74,1,6,,
97,10,2,21,1,6,0,11
97,10,19,99,1,6,0,8
97,10,19,99,1,6,0,3
97,10,14,74,1,6,,
97,10,19,101,1,6,0,0
97,10,14,68,1,6,0,0
97,10,14,67,1,6,0,0
97,10,15,86,1,6,0,0
97,10,14,79,1,6,0,0
97,10,14,79,1,6,,
97,10,14,79,1,6,0,0
97,10,14,79,1,6,0,0
97,10,14,79,1,6,0,6
97,10,1,7,1,6,0,6
97,10,1,,1,6,0,0
97,10,19,101,1,6,0,12
97,10,14,74,1,6,0,0
97,10,19,101,1,6,0,0
97,10,14,79,1,6,0,0
97,10,19,101,1,6,0,0
97,10,14,75,1,6,0,0
97,10,4,27,1,6,0,0
97,10,14,79,1,6,0,0
97,10,4,35,1,6,,
97,10,14,79,1,6,0,0
97,10,3,25,1,6,,
97,10,14,71,1,6,0,0
97,10,21,107,1,6,0,3
97,10,3,22,1,6,0,0
97,10,14,73,1,6,0,0
97,10,14,79,1,6,0,0
98,8,14,73,0,9,,
98,8,2,15,0,9,1,0
98,8,7,46,0,9,0,3
98,8,19,100,0,9,0,0
98,8,2,15,0,9,0,1
98,8,1,,0,9,1,0
98,8,2,20,0,9,1,0
98,8,14,68,0,9,0,1
98,8,2,15,0,9,0,1
98,8,14,71,0,9,0,2
98,8,1,8,0,9,0,0
98,8,14,71,0,9,0,1
98,8,2,15,0,9,0,0
98,8,15,85,0,9,0,1
98,8,10,53,0,9,0,1
98,8,8,49,0,9,0,0
98,8,1,7,0,9,0,
98,8,14,83,0,9,0,3
98,8,18,97,0,9,0,0
98,8,14,69,0,9,0,1
98,8,4,29,0,9,0,0
98,8,10,53,0,12,0,0
98,8,10,53,0,12,0,0
98,8,6,42,1,6,0,0
98,8,7,45,1,6,0,0
98,8,6,42,1,6,0,0
98,8,6,42,1,6,,
98,8,21,107,1,6,1,0
98,8,21,108,1,6,0,0
98,8,6,42,1,6,0,4
98,8,18,95,1,6,0,0
98,8,4,27,1,6,0,0
98,8,4,35,1,6,0,0
98,8,6,42,1,6,0,0
98,8,14,76,1,6,0,0
98,8,1,4,1,6,0,0
98,8,7,46,1,6,0,0
98,8,1,4,1,6,0,0
98,8,6,42,1,6,0,0
98,8,1,4,1,6,,
98,8,7,46,1,6,,
98,8,1,4,1,6,0,0
98,8,7,46,1,6,0,0
98,8,2,15,1,6,11,0
98,8,19,100,1,6,12,48
98,8,3,26,1,6,0,0
98,8,3,26,1,6,0,0
98,8,3,26,1,6,0,0
98,8,7,46,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,3,1,6,0,0
98,8,7,46,1,6,0,0
98,8,7,45,1,6,0,0
98,8,3,22,1,6,0,0
98,8,2,15,1,6,0,0
98,8,2,15,1,6,0,0
98,8,3,22,1,6,0,0
98,8,3,22,1,6,0,0
98,8,1,5,1,6,0,0
98,8,1,4,1,6,,
98,8,18,95,1,6,0,0
98,8,8,49,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,7,1,6,0,0
98,8,8,49,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,10,56,1,6,0,0
98,8,3,22,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,,1,6,0,0
98,8,10,53,1,6,,
98,8,6,43,1,6,0,0
98,8,7,46,1,6,0,0
98,8,1,6,1,6,0,0
98,8,14,78,1,6,0,0
98,8,2,21,1,6,0,0
98,8,14,78,1,6,,
98,8,3,22,1,6,0,0
98,8,19,100,1,6,0,0
98,8,7,46,1,6,0,0
98,8,7,45,1,6,0,0
98,8,7,46,1,6,0,0
98,8,7,46,1,6,0,0
98,8,6,43,1,6,0,0
98,8,8,49,1,6,0,0
98,8,1,4,1,6,,
98,8,1,3,1,6,0,0
98,8,1,3,1,6,0,0
98,8,1,3,1,6,0,0
98,8,1,,1,6,0,0
98,8,12,62,1,6,0,0
98,8,15,86,1,6,0,0
98,8,2,15,1,6,0,0
98,8,2,15,1,6,0,0
98,8,14,82,1,6,0,0
98,8,14,82,1,6,0,0
98,8,10,53,1,6,0,0
98,8,3,22,1,6,0,0
98,8,22,110,1,6,0,0
98,8,22,110,1,6,0,0
98,8,22,110,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,2,1,6,0,0
98,8,2,15,1,6,0,0
98,8,3,22,1,6,0,0
98,8,6,43,1,6,,
98,8,6,43,1,6,0,0
98,8,10,53,1,6,0,0
98,8,22,110,1,6,0,0
98,8,14,79,1,6,1,2
98,8,1,,1,6,,
98,8,4,27,1,6,0,0
98,8,14,73,1,6,0,0
98,8,1,,1,6,0,0
98,8,19,100,1,6,0,0
98,8,4,27,1,6,0,0
98,8,3,26,1,6,0,0
98,8,2,15,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,7,1,6,,
98,8,3,22,1,6,0,0
98,8,2,21,1,6,0,0
98,8,19,102,1,6,,
98,8,10,56,1,6,0,0
98,8,10,56,1,6,0,0
98,8,10,56,1,6,0,0
98,8,10,53,1,6,0,0
98,8,14,75,1,6,0,0
98,8,1,4,1,6,0,0
98,8,19,100,1,6,0,0
98,8,2,21,1,6,0,0
98,8,2,21,1,6,0,0
98,8,1,4,1,6,0,0
98,8,2,15,1,6,1,0
98,8,1,4,1,6,0,0
98,8,3,25,1,6,0,0
98,8,1,5,1,6,0,0
98,8,19,100,1,6,,
98,8,1,6,1,6,0,0
98,8,3,26,1,6,0,0
98,8,9,52,1,6,1,0
98,8,1,5,1,6,0,0
98,8,1,,1,6,0,0
98,8,7,45,1,6,0,0
98,8,7,46,1,6,0,0
98,8,3,22,1,6,,
98,8,7,45,1,6,0,0
98,8,2,21,1,6,0,0
98,8,8,48,1,6,0,0
98,8,8,48,1,6,0,0
98,8,1,7,1,6,0,0
98,8,3,26,1,6,0,0
98,8,3,25,1,6,0,0
98,8,19,100,1,6,0,0
98,8,6,43,1,6,0,0
98,8,14,82,1,6,0,0
98,8,6,43,1,6,0,0
98,8,10,54,1,6,0,0
98,8,3,22,1,6,0,0
98,8,16,92,1,6,0,0
98,8,3,22,1,6,0,0
98,8,19,100,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,1,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,6,1,6,0,0
98,8,1,3,1,6,0,0
98,8,6,43,1,6,0,0
98,8,10,53,1,6,0,8
98,8,21,106,1,6,0,0
98,8,1,4,1,6,0,0
98,8,2,21,1,6,0,0
98,8,22,110,1,6,0,0
98,8,22,110,1,6,0,1
98,8,2,21,1,6,0,0
98,8,1,2,1,6,0,0
98,8,22,109,1,6,0,0
98,8,1,2,1,6,0,0
98,8,14,82,1,6,0,0
98,8,22,110,1,6,0,0
98,8,14,73,1,6,0,3
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,8,49,1,6,0,0
98,8,1,4,1,6,0,0
98,8,7,46,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,19,99,1,6,0,0
98,8,1,,1,6,0,0
98,8,2,21,1,6,0,0
98,8,1,1,1,6,0,0
98,8,1,4,1,6,0,1
98,8,1,11,1,6,0,0
98,8,1,4,1,6,0,1
98,8,1,7,1,6,0,0
98,8,3,22,1,6,0,0
98,8,2,14,1,6,0,0
98,8,1,,1,6,0,0
98,8,3,22,1,6,0,0
98,8,10,53,1,6,0,0
98,8,19,100,1,6,0,0
98,8,2,15,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,3,22,1,6,0,0
98,8,1,3,1,6,0,0
98,8,1,3,1,6,0,0
98,8,2,15,1,6,0,0
98,8,1,7,1,6,,
98,8,2,15,1,6,0,0
98,8,1,4,1,6,0,0
98,8,3,22,1,6,0,0
98,8,14,77,1,6,0,0
98,8,2,15,1,6,0,0
98,8,2,15,1,6,0,0
98,8,22,110,1,6,0,0
98,8,3,22,1,6,0,0
98,8,3,22,1,6,0,0
98,8,1,,1,6,0,0
98,8,14,80,1,6,0,0
98,8,1,5,1,6,0,0
98,8,2,18,1,6,0,0
98,8,1,,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,13,1,6,0,0
98,8,1,2,1,6,0,0
98,8,1,5,1,6,0,0
98,8,3,23,1,6,0,0
98,8,3,22,1,6,0,0
98,8,3,25,1,6,0,0
98,8,10,53,1,6,1,0
98,8,3,22,1,6,0,0
98,8,10,53,1,6,0,0
98,8,10,53,1,6,0,0
98,8,14,79,1,6,0,0
98,8,1,7,1,6,0,0
98,8,21,107,1,6,0,0
98,8,22,110,1,6,0,0
98,8,22,110,1,6,0,0
98,8,2,14,1,6,0,0
98,8,10,53,1,6,0,0
98,8,14,81,1,6,0,0
98,8,22,110,1,6,0,0
98,8,4,27,1,6,0,0
98,8,3,22,1,6,0,0
98,8,3,22,1,6,0,0
98,8,2,15,1,6,0,0
98,8,15,86,1,6,0,0
98,8,14,82,1,6,0,0
98,8,3,22,1,6,0,0
98,8,1,5,1,6,0,1
98,8,1,4,1,6,0,0
98,8,8,49,1,6,0,0
98,8,1,3,1,6,0,0
98,8,1,7,1,6,0,0
98,8,15,87,1,6,0,0
98,8,3,22,1,6,0,0
98,8,2,15,1,6,0,0
98,8,3,23,1,6,0,0
98,8,2,15,1,6,0,0
98,8,3,22,1,6,0,0
98,8,2,14,1,6,0,0
98,8,3,22,1,6,0,0
98,8,10,53,1,6,0,0
98,8,2,15,1,6,0,0
98,8,14,82,1,6,0,0
98,8,1,4,1,6,0,0
98,8,1,9,1,6,0,0
